_r,_x,_y,_p,RAJ2000,DEJ2000,errMaj,errMin,errPA,_2MASS,Jmag,Jcmsig,e_Jmag,Jsnr,Hmag,Hcmsig,e_Hmag,Hsnr,Kmag,Kcmsig,e_Kmag,Ksnr,Qflg,Rflg,Bflg,Cflg,Ndet,prox,pxPA,pxCntr,Xflg,Aflg,Cntr,Hemis,Date,Scan,GLON,GLAT,Xscan,_tab1_36,Jpsfchi,Hpsfchi,Kpsfchi,Jstdap,e_Jstdap,Hstdap,e_Hstdap,Kstdap,e_Kstdap,edgeNS,edgeEW,edge,dup,use,opt,Dopt,PAopt,Bmag,Rmag,Nopt,extKey,scanKey,coaddKey,coadd,Opt
0.080844,0.070348,0.039835,60.5,257.973842,-39.141125,0.14,0.12,10,17115372-3908280,15.535,0.106,0.107,10.3,13.889,,,,13.094,,,,AUU,200,100,c00,160000,4.4,92,672104085,0,0,672104084,s,1999-08-09,12,347.647,0.151,-36.6,2451400.4942,0.71,,,15.485,0.080,,,,,10297,216,se,0,1,U,0.2,212,19.40,17.70,1,,36754,845332,150,Opt
0.068703,0.068509,0.005165,85.7,257.971514,-39.175797,0.11,0.11,45,17115316-3910328,14.918,,,,13.630,,,,12.714,0.068,0.069,36.0,UUA,002,001,000,000055,3.5,30,672104649,0,0,672104669,s,1999-08-09,12,347.618,0.132,-30.0,2451400.4942,,,2.97,,,,,12.111,0.024,10172,222,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.090310,0.071570,0.055078,52.4,257.975397,-39.125881,0.06,0.06,90,17115409-3907331,13.367,0.041,0.043,76.0,12.062,0.052,0.053,108.2,11.518,0.041,0.042,108.2,AAA,222,111,000,666655,5.3,195,672103868,0,0,672103843,s,1999-08-09,12,347.660,0.159,-40.9,2451400.4942,1.24,0.79,0.83,13.307,0.019,11.969,0.024,11.484,0.008,10352,211,se,0,1,U,1.2,299,17.40,15.90,1,,36754,845332,150,Opt
0.071609,0.071552,-0.002845,92.3,257.975450,-39.183804,0.07,0.06,90,17115410-3911016,13.678,0.051,0.053,57.1,13.083,0.096,0.097,42.2,12.881,0.055,0.055,30.8,AAA,222,111,000,666666,5.7,206,672104838,0,0,672104813,s,1999-08-09,12,347.613,0.125,-41.0,2451400.4942,1.09,0.96,0.59,13.571,0.018,12.911,0.050,12.769,0.048,10143,211,se,0,1,U,0.1,230,17.80,16.20,1,,36754,845332,150,Opt
0.081886,0.071574,0.039781,60.9,257.975422,-39.141178,0.08,0.08,135,17115410-3908282,13.492,,,,13.183,0.083,0.083,38.5,12.270,0.046,0.046,54.1,UAA,022,012,0cc,005566,4.0,164,672104105,0,0,672104085,s,1999-08-09,12,347.648,0.150,-41.0,2451400.4942,,0.58,0.48,,,11.896,0.049,11.362,0.044,10297,211,se,0,1,U,4.3,94,19.40,17.70,1,,36754,845332,150,Opt
0.071113,0.070994,0.004110,86.7,257.974721,-39.176849,0.11,0.11,45,17115393-3910366,16.924,,,,15.719,,,,13.212,0.044,0.045,22.7,UUA,002,001,000,000036,9.7,293,672104669,0,0,672104688,s,1999-08-09,12,347.618,0.130,-39.0,2451400.4942,,,0.95,,,,,13.441,0.095,10168,213,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.089137,0.071182,0.053651,53.0,257.974899,-39.127308,0.08,0.08,45,17115397-3907383,14.353,,,,13.550,0.075,0.075,27.5,12.621,0.066,0.067,39.2,UAA,022,011,0cc,006666,4.6,208,672103889,0,0,672103868,s,1999-08-09,12,347.659,0.159,-39.5,2451400.4942,,1.77,2.94,,,12.899,0.055,12.181,0.029,10346,213,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.076885,0.070652,0.030325,66.8,257.974246,-39.150635,0.06,0.06,90,17115381-3909022,14.999,0.050,0.051,16.9,13.292,0.037,0.038,34.8,12.575,0.039,0.040,40.9,AAA,222,111,000,466666,6.7,320,672104214,0,0,672104237,s,1999-08-09,12,347.639,0.145,-37.7,2451400.4942,0.91,0.62,0.67,14.975,0.050,13.167,0.053,12.517,0.041,10263,215,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.070982,0.070854,-0.004271,93.4,257.974551,-39.185230,0.06,0.06,45,17115389-3911068,15.054,0.054,0.055,16.1,13.143,0.023,0.024,40.0,12.275,0.026,0.027,53.9,AAA,222,111,c00,466666,5.7,26,672104813,0,0,672104838,s,1999-08-09,12,347.612,0.125,-38.5,2451400.4942,0.89,0.64,0.71,14.952,0.135,13.129,0.068,12.290,0.013,10138,214,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.087635,0.070733,0.051737,53.8,257.974323,-39.129223,0.16,0.15,15,17115383-3907452,14.101,,,,13.407,0.167,0.167,31.3,12.064,,,,UCU,626,020,0c0,006600,2.8,348,672103889,0,0,672103898,s,1999-08-09,12,347.657,0.158,-37.9,2451400.4942,,5.08,,,,12.568,0.031,,,10340,214,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.068624,0.068582,0.002423,88.0,257.971611,-39.178539,0.06,0.06,90,17115318-3910427,11.595,0.021,0.024,388.5,11.315,0.031,0.032,215.2,11.100,0.019,0.021,159.0,AAA,222,111,000,666666,8.9,204,672104761,0,0,672104723,s,1999-08-09,12,347.616,0.131,-30.3,2451400.4942,0.93,1.85,0.92,11.596,0.012,11.303,0.029,11.112,0.015,10162,222,se,0,1,U,0.1,44,14.80,13.10,1,,36754,845332,150,Opt
0.073734,0.067895,0.028756,67.0,257.970693,-39.152206,0.11,0.11,45,17115296-3909079,13.978,,,,12.549,,,,12.828,0.107,0.107,32.4,UUA,002,001,00c,000055,5.4,308,672104245,0,0,672104264,s,1999-08-09,12,347.637,0.147,-27.8,2451400.4942,,,1.66,,,,,11.719,0.054,10257,225,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.068709,0.068484,-0.005558,94.6,257.971495,-39.186520,0.11,0.11,45,17115315-3911114,15.414,0.057,0.059,11.5,15.340,,,,15.129,,,,AUU,200,100,000,060000,9.7,61,672104838,0,0,672104864,s,1999-08-09,12,347.609,0.126,-30.0,2451400.4942,1.11,,,16.427,0.296,,,,,10133,222,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.072292,0.071685,0.009351,82.6,257.975605,-39.171608,0.06,0.06,90,17115414-3910177,14.035,0.037,0.039,41.1,12.995,0.020,0.021,45.8,12.696,0.036,0.037,36.6,AAA,222,111,000,666655,10.0,156,672104633,0,0,672104591,s,1999-08-09,12,347.623,0.132,-41.5,2451400.4942,1.70,1.10,0.66,13.954,0.033,12.940,0.038,12.687,0.042,10187,211,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.075205,0.065604,0.036769,60.7,257.967729,-39.144196,0.06,0.06,90,17115225-3908391,11.781,0.026,0.029,327.4,11.240,0.034,0.035,230.6,10.971,0.032,0.033,179.1,AAA,222,111,00s,666644,9.6,255,672104141,0,0,672104130,s,1999-08-09,12,347.642,0.153,-19.5,2451400.4942,2.52,1.81,2.06,11.726,0.008,11.149,0.033,10.914,0.030,10286,233,se,0,1,U,0.1,71,17.00,14.70,1,,36754,845332,150,Opt
0.066211,0.065894,-0.006467,95.6,257.968155,-39.187431,0.08,0.08,90,17115235-3911147,15.021,,,,12.953,0.049,0.050,47.6,11.732,0.027,0.029,88.8,UAA,022,011,000,006655,9.9,71,672104864,0,0,672104875,s,1999-08-09,12,347.607,0.128,-20.7,2451400.4942,,1.73,2.83,,,12.769,0.035,11.618,0.032,10130,232,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.068441,0.065701,0.019171,73.7,257.967875,-39.161793,0.06,0.06,90,17115229-3909424,12.173,0.021,0.024,228.2,11.160,0.020,0.022,248.3,10.763,0.021,0.023,216.9,AAA,222,111,000,666666,8.2,279,672104414,0,0,672104420,s,1999-08-09,12,347.628,0.143,-19.9,2451400.4942,0.57,0.47,0.40,12.170,0.013,11.163,0.034,10.777,0.018,10222,232,se,0,1,U,0.2,108,19.40,16.30,1,,36754,845332,150,Opt
0.085153,0.065514,0.054397,50.3,257.967591,-39.126568,0.06,0.06,90,17115222-3907356,13.588,0.033,0.035,62.0,12.290,0.041,0.042,87.7,11.693,0.036,0.037,92.1,AAA,222,111,0dd,666655,5.6,347,672103833,0,0,672103859,s,1999-08-09,12,347.656,0.164,-19.1,2451400.4942,0.98,1.51,2.03,13.510,0.021,12.151,0.026,11.612,0.021,10349,233,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.067650,0.065530,0.016803,75.6,257.967657,-39.164162,0.06,0.06,90,17115223-3909509,14.773,0.062,0.063,20.8,12.233,0.069,0.069,92.4,10.493,0.034,0.035,278.1,AAA,222,111,c00,666666,5.4,105,672104462,0,0,672104454,s,1999-08-09,12,347.626,0.142,-19.3,2451400.4942,0.56,1.81,0.90,14.542,0.043,12.155,0.027,10.500,0.019,10214,233,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.066792,0.066099,0.009596,81.7,257.968400,-39.171368,0.07,0.07,45,17115241-3910169,15.541,0.098,0.099,10.3,13.474,0.052,0.053,29.5,12.631,0.037,0.038,38.8,AAA,222,111,000,066655,9.3,245,672104604,0,0,672104585,s,1999-08-09,12,347.620,0.137,-21.4,2451400.4942,0.46,0.39,0.70,15.893,0.144,13.616,0.057,12.844,0.055,10188,231,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.082063,0.065154,0.049892,52.6,257.967133,-39.131073,0.08,0.08,45,17115211-3907518,15.046,0.082,0.083,16.2,13.715,0.122,0.123,23.6,12.375,,,,ABU,220,110,cc0,666600,4.7,258,672103936,0,0,672103932,s,1999-08-09,12,347.652,0.161,-17.8,2451400.4942,1.37,2.72,,14.251,0.075,12.828,0.079,,,10333,234,se,0,1,U,4.7,54,17.90,16.40,1,,36754,845332,150,Opt
0.085862,0.065157,0.055919,49.4,257.967129,-39.125046,0.06,0.06,45,17115211-3907301,15.407,0.082,0.083,11.6,13.722,0.075,0.075,23.5,13.088,0.049,0.050,25.5,AAA,222,111,ccc,366655,5.6,167,672103859,0,0,672103833,s,1999-08-09,12,347.657,0.165,-17.8,2451400.4942,1.29,0.70,0.69,15.127,0.107,13.396,0.035,12.821,0.060,10355,234,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.066018,0.065905,0.003848,86.7,257.968157,-39.177116,0.06,0.06,90,17115235-3910376,14.107,0.021,0.024,38.4,12.861,0.020,0.021,51.8,12.408,0.018,0.020,47.7,AAA,222,111,000,666666,6.6,237,672104713,0,0,672104695,s,1999-08-09,12,347.615,0.134,-20.7,2451400.4942,0.52,0.51,0.75,14.207,0.048,12.904,0.046,12.482,0.042,10167,232,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.082022,0.066345,0.048228,54.0,257.968670,-39.132736,0.11,0.11,45,17115248-3907578,14.832,0.078,0.079,19.7,13.119,,,,12.605,,,,AUU,200,100,c00,660000,2.6,65,672103956,0,0,672103959,s,1999-08-09,12,347.651,0.159,-22.1,2451400.4942,3.87,,,14.244,0.044,,,,,10327,230,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.077896,0.066186,0.041075,58.2,257.968474,-39.139889,0.06,0.06,90,17115243-3908236,12.278,0.024,0.027,207.1,11.178,0.027,0.028,244.2,10.799,0.024,0.026,209.8,AAA,222,111,000,666666,7.5,330,672104039,0,0,672104065,s,1999-08-09,12,347.645,0.155,-21.6,2451400.4942,1.28,1.34,0.84,12.244,0.019,11.151,0.033,10.786,0.021,10301,231,se,0,1,U,0.5,166,18.40,16.00,1,,36754,845332,150,Opt
0.067577,0.067577,0.000165,89.9,257.970318,-39.180798,0.14,0.13,73,17115287-3910508,15.411,0.112,0.113,11.6,14.107,,,,14.139,,,,BUU,200,100,c00,460000,4.9,221,672104783,0,0,672104761,s,1999-08-09,12,347.613,0.130,-26.7,2451400.4942,0.51,,,15.056,0.054,,,,,10154,226,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.082734,0.067001,0.048536,54.1,257.969515,-39.132427,0.09,0.08,90,17115268-3907567,14.212,,,,13.666,0.129,0.129,24.7,12.888,0.070,0.071,30.6,UBA,022,011,0c0,006666,2.6,245,672103959,0,0,672103956,s,1999-08-09,12,347.652,0.159,-24.5,2451400.4942,,5.34,2.14,,,13.066,0.029,12.541,0.042,10328,228,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.080256,0.067380,0.043600,57.1,257.970010,-39.137363,0.06,0.06,90,17115280-3908145,14.385,0.040,0.042,29.8,12.845,0.037,0.038,52.6,12.177,0.030,0.032,59.0,AAA,222,111,000,666666,8.5,252,672104039,0,0,672104031,s,1999-08-09,12,347.648,0.156,-25.9,2451400.4942,0.59,0.54,0.46,14.322,0.043,12.809,0.029,12.199,0.040,10310,226,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.071386,0.067228,0.024007,70.3,257.969838,-39.156956,0.08,0.08,90,17115276-3909250,14.757,0.059,0.060,21.1,14.229,0.066,0.067,14.7,13.849,,,,AAU,220,110,0c0,664600,10.3,74,672104330,0,0,672104343,s,1999-08-09,12,347.632,0.144,-25.4,2451400.4942,3.00,1.88,,14.467,0.065,14.009,0.065,,,10240,227,se,0,1,U,0.0,135,18.30,16.40,1,,36754,845332,150,Opt
0.066811,0.066767,-0.002421,92.1,257.969276,-39.183384,0.06,0.06,90,17115262-3911001,14.760,0.040,0.042,21.1,12.964,0.041,0.042,47.1,12.195,0.036,0.037,58.0,AAA,222,111,c00,666666,5.6,357,672104783,0,0,672104802,s,1999-08-09,12,347.611,0.129,-23.8,2451400.4942,0.76,1.23,1.76,14.712,0.064,12.927,0.061,12.171,0.040,10145,229,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.068952,0.066969,0.016420,76.2,257.969513,-39.164543,0.06,0.06,90,17115268-3909523,13.669,0.037,0.039,57.5,12.712,0.055,0.055,59.4,12.211,0.044,0.045,57.2,AAA,222,111,00c,666655,5.4,285,672104454,0,0,672104462,s,1999-08-09,12,347.626,0.140,-24.5,2451400.4942,0.60,0.63,1.07,13.638,0.020,12.535,0.041,11.665,0.035,10212,228,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.074845,0.066578,0.034194,62.8,257.968987,-39.146770,0.06,0.06,45,17115255-3908483,15.218,0.048,0.049,13.8,13.515,0.025,0.026,28.4,12.731,0.034,0.035,35.4,AAA,222,111,c00,166666,9.9,339,672104130,0,0,672104170,s,1999-08-09,12,347.640,0.151,-23.0,2451400.4942,0.81,0.43,0.70,15.702,0.159,13.618,0.059,12.809,0.049,10276,229,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.066701,0.066696,-0.000861,90.7,257.969182,-39.181824,0.08,0.08,45,17115260-3910545,14.619,0.072,0.073,24.0,13.925,0.066,0.067,19.5,13.361,,,,AAU,220,110,cc0,663600,4.9,41,672104761,0,0,672104783,s,1999-08-09,12,347.612,0.130,-23.5,2451400.4942,0.74,0.88,,14.598,0.053,13.943,0.054,,,10150,229,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.073012,0.066704,0.029688,66.0,257.969156,-39.151276,0.06,0.06,90,17115259-3909045,11.945,0.023,0.026,281.5,10.664,0.029,0.030,392.0,10.123,0.027,0.029,391.0,AAA,222,111,000,666666,5.4,128,672104264,0,0,672104245,s,1999-08-09,12,347.637,0.148,-23.5,2451400.4942,1.10,1.29,1.12,11.925,0.020,10.630,0.030,10.103,0.015,10260,229,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.076898,0.071645,0.027936,68.7,257.975529,-39.153023,0.06,0.06,45,17115412-3909108,14.928,0.033,0.035,18.0,12.994,0.025,0.026,45.9,12.199,0.033,0.034,57.8,AAA,222,111,000,366666,9.3,337,672104237,0,0,672104281,s,1999-08-09,12,347.638,0.143,-41.3,2451400.4942,0.64,0.37,0.68,15.131,0.124,13.052,0.040,12.193,0.028,10254,211,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.088559,0.071881,0.051728,54.3,257.975802,-39.129230,0.07,0.06,86,17115419-3907452,14.567,0.061,0.062,25.2,13.795,0.080,0.081,21.9,13.360,0.087,0.088,19.8,AAA,222,112,0cc,666666,4.1,270,672103898,0,0,672103899,s,1999-08-09,12,347.657,0.157,-42.0,2451400.4942,2.49,1.04,1.87,14.270,0.083,13.070,0.070,12.455,0.041,10340,210,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.087142,0.071726,0.049489,55.4,257.975606,-39.131470,0.06,0.06,90,17115414-3907532,14.952,0.061,0.062,17.7,12.167,0.034,0.035,98.2,10.887,0.026,0.027,193.5,AAA,222,111,0ss,666666,8.1,4,672103899,0,0,672103937,s,1999-08-09,12,347.656,0.156,-41.5,2451400.4942,0.74,0.96,1.03,14.758,0.049,12.139,0.027,10.887,0.018,10331,211,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.070683,0.064948,0.027889,66.8,257.966893,-39.153076,0.06,0.06,90,17115205-3909110,13.322,0.028,0.030,79.2,12.004,0.034,0.035,114.1,11.515,0.030,0.032,108.5,AAA,222,111,000,665566,8.0,230,672104305,0,0,672104282,s,1999-08-09,12,347.634,0.149,-17.2,2451400.4942,0.88,0.94,0.65,13.316,0.017,11.978,0.043,11.481,0.032,10254,235,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.076522,0.076393,-0.004440,93.3,257.981697,-39.185394,0.07,0.07,45,17115560-3911074,15.602,0.080,0.081,9.7,13.850,0.020,0.021,20.8,13.136,0.032,0.033,24.4,BAE,222,111,000,065615,6.0,343,672104814,0,0,672104841,s,1999-08-09,12,347.615,0.120,-58.5,2451400.4942,0.59,0.56,0.87,16.236,0.141,14.040,0.090,13.450,0.066,10137,194,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.086731,0.076599,0.040679,62.0,257.981900,-39.140274,0.06,0.06,45,17115565-3908249,13.869,0.044,0.045,47.8,13.003,0.082,0.082,45.5,12.512,0.072,0.073,43.3,AAA,222,111,000,666655,4.6,257,672104077,0,0,672104071,s,1999-08-09,12,347.651,0.147,-59.1,2451400.4942,2.48,2.94,3.38,13.753,0.013,12.733,0.020,12.181,0.033,10300,193,se,0,1,U,0.4,327,20.60,17.70,1,,36754,845332,150,Opt
0.078912,0.076545,0.019179,75.9,257.981861,-39.161774,0.06,0.06,90,17115564-3909423,14.576,0.073,0.074,25.0,13.183,0.090,0.090,38.5,12.666,0.064,0.064,37.6,AAA,222,222,ccc,555555,4.0,174,672104439,0,0,672104419,s,1999-08-09,12,347.634,0.134,-58.9,2451400.4942,2.37,4.71,2.19,14.111,0.068,12.652,0.073,12.177,0.042,10222,193,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.076304,0.076273,0.002171,88.4,257.981533,-39.178783,0.06,0.06,45,17115556-3910436,12.964,0.042,0.044,110.1,11.694,0.048,0.049,151.8,11.178,0.033,0.034,148.0,AAA,222,222,ccc,666666,3.9,5,672104703,0,0,672104730,s,1999-08-09,12,347.620,0.124,-58.0,2451400.4942,1.36,1.93,1.19,12.786,0.019,11.536,0.034,10.990,0.013,10161,194,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.076446,0.076377,0.003254,87.6,257.981666,-39.177700,0.06,0.06,45,17115559-3910397,14.378,0.061,0.062,29.9,13.143,0.086,0.086,40.0,12.639,0.063,0.063,38.5,AAA,222,222,ccc,556666,3.9,185,672104730,0,0,672104703,s,1999-08-09,12,347.621,0.125,-58.4,2451400.4942,1.34,5.83,0.97,13.229,0.069,11.944,0.062,11.389,0.049,10165,194,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.089895,0.076760,0.046786,58.6,257.982099,-39.134167,0.08,0.08,90,17115570-3908030,15.338,,,,13.505,0.092,0.092,28.6,12.652,0.067,0.068,38.1,UAA,022,022,0cc,005566,4.0,164,672104004,0,0,672103984,s,1999-08-09,12,347.656,0.150,-59.6,2451400.4942,,1.01,0.89,,,13.239,0.008,12.351,0.043,10322,193,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.075970,0.075916,-0.002853,92.2,257.981080,-39.183807,0.07,0.07,45,17115545-3911017,15.417,0.087,0.087,11.5,13.171,0.060,0.060,39.0,12.190,0.047,0.048,58.3,AAA,222,111,cc0,665566,5.4,353,672104789,0,0,672104814,s,1999-08-09,12,347.616,0.122,-56.7,2451400.4942,0.92,0.61,0.79,14.841,0.060,12.856,0.095,11.988,0.034,10143,196,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.077442,0.075837,0.015686,78.3,257.980952,-39.165268,0.06,0.06,90,17115542-3909549,13.733,0.044,0.045,54.2,12.462,0.036,0.037,74.8,11.920,0.030,0.032,74.7,AAA,222,111,ccc,666666,8.1,267,672104480,0,0,672104477,s,1999-08-09,12,347.631,0.133,-56.4,2451400.4942,0.65,0.46,0.70,13.620,0.029,12.386,0.045,11.910,0.027,10210,196,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.078757,0.076658,0.018062,76.7,257.982008,-39.162891,0.06,0.06,90,17115568-3909464,15.020,0.048,0.049,16.6,13.441,0.041,0.042,30.4,13.024,0.050,0.051,27.0,AAA,222,222,ccc,556655,4.0,354,672104419,0,0,672104439,s,1999-08-09,12,347.633,0.133,-59.3,2451400.4942,0.40,0.32,0.50,14.300,0.076,12.700,0.088,12.394,0.065,10218,193,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.078585,0.077689,0.011831,81.3,257.983347,-39.169121,0.11,0.11,45,17115600-3910088,16.928,,,,14.290,,,,12.620,0.047,0.048,39.2,UUA,002,001,000,000066,6.9,282,672104542,0,0,672104545,s,1999-08-09,12,347.629,0.129,-63.1,2451400.4942,,,0.70,,,,,12.614,0.036,10196,189,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.089608,0.077068,0.045718,59.3,257.982497,-39.135235,0.08,0.08,90,17115579-3908068,15.081,,,,13.868,0.109,0.110,20.5,13.087,0.080,0.080,25.5,UBA,022,022,0cc,006666,4.0,344,672103984,0,0,672104004,s,1999-08-09,12,347.656,0.149,-60.7,2451400.4942,,1.13,1.10,,,13.175,0.041,12.357,0.035,10318,192,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.075755,0.075743,-0.001358,91.0,257.980854,-39.182312,0.06,0.06,45,17115540-3910563,13.229,0.037,0.039,86.3,12.087,0.064,0.064,105.7,11.638,0.050,0.051,96.9,AAA,222,111,00s,666666,5.4,173,672104814,0,0,672104789,s,1999-08-09,12,347.617,0.123,-56.1,2451400.4942,1.69,1.67,0.71,13.129,0.015,11.969,0.028,11.483,0.018,10148,196,se,0,1,U,1.2,228,17.40,15.80,1,,36754,845332,150,Opt
0.042701,0.042479,0.004354,84.1,257.937936,-39.176628,0.11,0.11,45,17114510-3910358,14.207,0.037,0.039,35.1,12.731,,,,12.254,,,,AUU,200,100,c00,660000,1.2,0,672104682,0,0,672104684,s,1999-08-09,12,347.602,0.153,63.7,2451400.4942,6.81,,,13.881,0.036,,,,,10169,189,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.078379,0.078377,-0.000564,90.4,257.984251,-39.181515,0.06,0.06,90,17115622-3910534,14.632,0.064,0.065,23.7,13.017,0.071,0.071,44.9,12.421,0.054,0.054,47.1,AAA,222,111,00s,666655,8.1,350,672104735,0,0,672104777,s,1999-08-09,12,347.619,0.121,-65.6,2451400.4942,1.64,1.93,2.59,14.430,0.061,12.839,0.018,12.286,0.037,10151,187,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.054616,0.042620,0.034154,51.3,257.938095,-39.146828,0.06,0.06,90,17114514-3908485,14.893,0.068,0.069,18.6,12.278,0.029,0.030,88.7,11.033,0.019,0.021,169.1,AAA,222,111,c00,566655,7.0,194,672104206,0,0,672104175,s,1999-08-09,12,347.626,0.170,63.2,2451400.4942,0.60,0.46,0.43,14.816,0.081,12.226,0.037,11.041,0.023,10277,190,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.080174,0.078120,0.018034,77.0,257.983893,-39.162918,0.06,0.06,90,17115613-3909465,13.049,0.056,0.057,101.8,11.765,0.065,0.065,142.2,11.263,0.043,0.044,136.8,AAA,222,111,000,556655,5.3,271,672104439,0,0,672104440,s,1999-08-09,12,347.634,0.132,-64.6,2451400.4942,0.48,0.96,0.82,13.055,0.034,11.730,0.035,11.231,0.013,10218,188,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.042735,0.042476,0.004693,83.7,257.937933,-39.176289,0.08,0.08,90,17114510-3910346,13.939,,,,12.889,0.032,0.034,50.5,12.247,0.026,0.027,55.3,UAA,022,011,0cc,006655,1.2,180,672104684,0,0,672104682,s,1999-08-09,12,347.602,0.153,63.7,2451400.4942,,3.16,1.44,,,12.662,0.026,12.099,0.034,10170,189,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.078015,0.077998,0.001665,88.8,257.983759,-39.179287,0.06,0.06,90,17115610-3910454,12.654,0.031,0.033,146.5,11.397,0.037,0.038,199.6,10.891,0.027,0.029,192.8,AAA,222,111,000,556666,6.5,286,672104730,0,0,672104735,s,1999-08-09,12,347.621,0.123,-64.2,2451400.4942,1.98,2.04,1.06,12.600,0.017,11.355,0.025,10.858,0.016,10159,188,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.042590,0.042453,-0.003409,94.6,257.937909,-39.184391,0.11,0.11,45,17114509-3911038,15.078,0.072,0.073,15.7,13.519,,,,12.892,,,,AUU,200,100,000,660000,6.4,171,672104853,0,0,672104820,s,1999-08-09,12,347.596,0.148,63.7,2451400.4942,2.07,,,14.838,0.060,,,,,10141,189,sw,0,1,0,,,,,0,,36754,845332,150,Opt
0.053091,0.042160,0.032266,52.6,257.937504,-39.148716,0.06,0.06,90,17114500-3908553,12.020,0.023,0.026,262.7,11.682,0.031,0.032,153.5,11.461,0.030,0.032,114.0,AAA,222,111,00c,666666,7.0,14,672104175,0,0,672104206,s,1999-08-09,12,347.624,0.170,64.9,2451400.4942,0.88,0.61,0.75,12.004,0.015,11.654,0.035,11.408,0.023,10270,188,sw,0,1,U,0.1,121,15.60,13.60,1,,36754,845332,150,Opt
0.076810,0.075828,0.012241,80.8,257.980946,-39.168713,0.08,0.08,45,17115542-3910073,15.332,,,,13.512,0.073,0.074,28.5,12.415,0.057,0.058,47.4,UAA,022,011,000,006666,2.9,341,672104527,0,0,672104542,s,1999-08-09,12,347.628,0.131,-56.4,2451400.4942,,3.07,1.18,,,13.312,0.047,12.312,0.040,10197,196,se,0,1,U,3.0,162,19.40,17.80,1,,36754,845332,150,Opt
0.076681,0.075571,0.013002,80.2,257.980613,-39.167953,0.11,0.11,45,17115534-3910046,15.297,0.084,0.085,12.8,13.408,,,,12.556,,,,AUU,200,100,c00,460000,2.9,161,672104542,0,0,672104527,s,1999-08-09,12,347.628,0.131,-55.4,2451400.4942,1.53,,,14.944,0.094,,,,,10200,197,se,0,1,U,0.1,176,19.40,17.80,1,,36754,845332,150,Opt
0.080109,0.075601,0.026494,70.7,257.980633,-39.154461,0.08,0.08,90,17115535-3909160,16.405,,,,14.334,0.069,0.069,13.3,13.574,0.069,0.070,16.3,UAA,022,011,000,003656,13.9,193,672104363,0,0,672104303,s,1999-08-09,12,347.639,0.139,-55.5,2451400.4942,,0.42,0.72,,,14.404,0.070,13.450,0.055,10249,197,se,0,1,0,,,,,0,,36754,845332,150,Opt
0.081641,0.071884,0.038704,61.7,257.975823,-39.142254,0.08,0.08,135,17115419-3908321,12.800,,,,11.589,0.039,0.040,167.2,11.053,0.034,0.035,166.0,UAA,622,012,00c,005566,4.0,344,672104085,0,0,672104105,s,1999-08-09,12,347.647,0.149,-42.1,2451400.4942,,9.06,0.38,,,11.462,0.031,10.916,0.013,10293,210,se,0,1,0,,,,,0,,36754,845332,150,Opt
